CastaliaResults 180417-142146.txt -s rec -n                                            

Application:Packets received - Success
+----------------------------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+
|                                  | node=0 | node=1 | node=2 | node=3 | node=4 | node=5 | node=6 | node=7 | node=8 | node=9 | node=10 | node=11 | node=12 | node=13 | node=14 | node=15 | node=16 | node=17 | node=18 | node=19 | node=20 | node=21 | node=22 | node=23 | node=24 | node=25 |
| TXpower="-5dBm",Sigma=3,index=17 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=18 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 44      |
| TXpower="-5dBm",Sigma=3,index=19 | 100    | 100    | 18     | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 99      | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 0       |
| TXpower="-5dBm",Sigma=3,index=20 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=21 | 100    | 0      | 100    | 100    | 92     | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=22 | 100    | 95     | 98     | 100    | 100    | 97     | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 95      | 100     | 83      | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=23 | 100    | 32     | 81     | 91     | 0      | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 99      | 96      | 94      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=24 | 100    | 63     | 99     | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 95      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     |
| TXpower="-5dBm",Sigma=3,index=25 | 100    | 26     | 1      | 65     | 39     | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 0       | 69      | 0       | 36      | 100     | 61      | 0       | 100     | 100     | 100     | 100     | 100     | 0       |
| TXpower="-5dBm",Sigma=5,index=0  | 0      | 100    | 100    | 100    | 100    | 99     | 100    | 100    | 99     | 100    | 99      | 100     | 99      | 99      | 100     | 100     | 99      | 99      | 99      | 100     | 99      | 99      | 99      | 100     | 97      | 98      |
| TXpower="-5dBm",Sigma=5,index=1  | 100    | 0      | 100    | 100    | 100    | 100    | 99     | 100    | 97     | 91     | 96      | 70      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 74      | 0       | 26      | 100     | 100     | 0       |
